Categories,Courses Name,Tenants,Difficulty Level,Course Rating,Course registered year,No.of Queries Searched
Java,Parallel Programming in Java,Peking University,Beginner,4,2013,16
Java,Learn to Teach Java: Writing Classes and Arrays,platform courses,Intermediate,4,2017,16
Java,Create Your First Multithreaded Application in Java,Indian School of Business,Advanced,2,2017,44
Java,Learn Javascript with zero prior programming experience,University of Illinois at Urbana-Champaign,Beginner,2,2011,35
Java,"JavaScript, jQuery, and JSON",Erasmus University Rotterdam,Beginner,3,2010,14
Java,"Learn to Teach Java: Sequences, Primitive Types and Using Objects",Arizona State University,Beginner,3,2016,29
Java,Building a Text-Based Bank in Java,Northwestern University,Intermediate,4,2009,44
Java,Java Programming: Build a Recommendation System,University of Colorado System,Advanced,4,2015,45
Java,Learn to Teach Java: Inheritance and Recursion,MathWorks,Conversant,3,2014,16
Java,Create Your First Application with Java Using Networking,University of California San Diego,Intermediate,5,2011,24
Java,Java Decision Programming,"University of Maryland, College Park",Advanced,3,2016,14
Java,Build a Guessing Game Application using Java,University of Geneva,Beginner,5,2012,21
Java,Object-Oriented Programming with Java,University of Illinois at Urbana-Champaign,Advanced,4,2020,22
Java,Interactivity with JavaScript,platform courses,Conversant,5,2012,4353
Java,Building Scalable Java Microservices with Spring Boot and Spring Cloud,McMaster University,Beginner,2,2014,13
Java,Java Arrays and Loops,University of Colorado Boulder,Advanced,3,2019,2
Java,Java Classes and Objects,The Hong Kong University of Science and Technology,Intermediate,2,2010,43
Java,JavaScript Numbers: Properties and Methods,The State University of New York,Beginner,3,2015,37
Java,JavaScript Variables and Assignment Operators,Google Cloud,Intermediate,4,2020,11
Java,Modern JavaScript: ES6 Basics,Northwestern University,Advanced,4,2020,33
Java,Create a Record of Students using Arrays in Java,The Hong Kong University of Science and Technology,Conversant,5,2015,18
Java,"HTML, CSS, and Javascript for Web Developers",Erasmus University Rotterdam,Beginner,3,2014,22
Java,Process Personal Details using Methods in Java,platform courses,Beginner,3,2009,4
Java,"Using JavaScript, JQuery, and JSON in Django",The State University of New York,Intermediate,5,2019,48
Java,Become a JavaScript Pro with these 7 Skills,Northwestern University,Advanced,4,2018,43
Java,Create your first Java project using jGRASP,University of Colorado Boulder,Advanced,5,2012,6
Java,Java Programming: Principles of Software Design,Johns Hopkins University,Conversant,3,2010,32
Java,Concurrent Programming in Java,HEC Paris,Beginner,5,2020,25
Java,Java Programming: Solving Problems with Software,University of Illinois at Urbana-Champaign,Advanced,2,2017,9
Java,"Programming Foundations with JavaScript, HTML and CSS","University of California, Irvine",Intermediate,5,2011,17
Java,Introduction to Java Programming: Java Fundamental Concepts,platform courses,Conversant,2,2014,18
Java,Java Programming: Solving Problems with Software,University of Illinois at Urbana-Champaign,Advanced,4,2017,20
Java,Java Primitive Types to Calculate Expenses,Berklee College of Music,Conversant,5,2017,4390
Java,Create Your First Automation Script Using Selenium and Java,University of Minnesota,Advanced,2,2009,19
Java,Quick resumeCreator with JavaScript,Michigan State University,Advanced,2,2019,6
Java,Kotlin for Java Developers,Indian School of Business,Advanced,4,2016,18
Java,Introduction to JavaScript,The Hong Kong University of Science and Technology,Conversant,2,2010,4
Java,Exploiting and Securing Vulnerabilities in Java Applications,Rutgers the State University of New Jersey,Beginner,4,2020,43
Java,Automate an e-commerce web application using Selenium & Java,University of Minnesota,Beginner,2,2014,9898
Java,Learn Java and JavaFX by creating a Graphical Calculator,The Hong Kong University of Science and Technology,Advanced,2,2015,44
Java,Starting GUI Programming with JavaFX,University of California San Diego,Conversant,5,2012,27
Java,Distributed Programming in Java,Imperial College London,Intermediate,5,2011,2
Java,Blazor and JavaScript Interoperability,Google Cloud,Beginner,5,2015,21
Java,Intermediate Object-Oriented Programming with Java,Duke University,Advanced,2,2013,4
Java,JavaScript Arithmetic Operators,University of Virginia,Beginner,3,2017,30
Java,"Learn to Teach Java: Boolean Expressions, If Statements, and Iteration",The State University of New York,Intermediate,3,2020,21
Java,Web Application Development with JavaScript and MongoDB,Imperial College London,Beginner,5,2016,4
Java,Hosting a Static Website (HTML/CSS/Javascript) in AWS S3,"University of California, Davis",Advanced,3,2016,38
Java,Building Cloud Services with the Java Spring Framework,University of Copenhagen,Advanced,2,2013,45
Java,Java for Android,The Hong Kong University of Science and Technology,Beginner,4,2012,10
Java,Introduction to Javascript: The Basics,"University of California, Santa Cruz",Intermediate,5,2016,40
Java,Learn to Teach Java: ArrayLists and 2D Arrays,University of Lausanne,Intermediate,3,2011,9
Java,Front-End JavaScript Frameworks: Angular,University of London,Conversant,2,2018,48
Java,"Responsive Website Basics: Code with HTML, CSS, and JavaScript",Icahn School of Medicine at Mount Sinai,Conversant,4,2011,27
Java,Building Modern Java Applications on AWS,Association of International Certified Professional Accountants,Beginner,2,2015,9
Java,Object Oriented Programming in Java,Case Western Reserve University,Intermediate,5,2015,33
Java,Object Oriented Programming in Java,Rutgers the State University of New Jersey,Beginner,4,2017,27
Java,Build a Simple App in Android Studio with Java,University of Illinois at Urbana-Champaign,Conversant,3,2014,23
Java,JavaScript Strings: Properties and Methods,Yonsei University,Beginner,5,2019,36
Java,"Java Inheritance, Composition and Aggregation",Intel,Conversant,2,2010,14
Java,RESTful API with HTTP and JavaScript,Google Cloud,Beginner,4,2012,33
Java,Parallel Programming in Java,platform courses,Conversant,5,2012,1
Java,Learn to Teach Java: Writing Classes and Arrays,Yonsei University,Intermediate,2,2019,33
Java,Create Your First Multithreaded Application in Java,Emory University,Intermediate,5,2018,10
Java,Learn Javascript with zero prior programming experience,University of Illinois at Urbana-Champaign,Conversant,2,2012,1
Java,"JavaScript, jQuery, and JSON",Columbia University,Intermediate,2,2016,6
Java,"Learn to Teach Java: Sequences, Primitive Types and Using Objects",Arizona State University,Advanced,5,2009,3
Java,Building a Text-Based Bank in Java,Arizona State University,Advanced,5,2017,30
Java,Java Programming: Build a Recommendation System,Technische Universitï¿½t Mï¿½nchen (TUM),Intermediate,5,2019,20
Java,Learn to Teach Java: Inheritance and Recursion,Alberta Machine Intelligence Institute,Advanced,3,2012,42
Java,Create Your First Application with Java Using Networking,University of Illinois at Urbana-Champaign,Conversant,4,2013,28
Java,Java Decision Programming,The Hong Kong University of Science and Technology,Intermediate,3,2011,4
Java,Build a Guessing Game Application using Java,University of Illinois at Urbana-Champaign,Beginner,4,2014,3
Java,Object-Oriented Programming with Java,platform courses,Advanced,3,2009,33
Java,Interactivity with JavaScript,platform courses,Beginner,2,2017,22
Java,Building Scalable Java Microservices with Spring Boot and Spring Cloud,University of Washington,Conversant,5,2011,46
Java,Java Arrays and Loops,platform courses,Intermediate,4,2013,45
Java,Java Classes and Objects,National University of Singapore,Advanced,2,2018,4954
Java,JavaScript Numbers: Properties and Methods,Rice University,Beginner,3,2011,34
Java,JavaScript Variables and Assignment Operators,platform courses,Advanced,3,2016,16
Java,Modern JavaScript: ES6 Basics,platform courses,Beginner,4,2019,48
Java,Create a Record of Students using Arrays in Java,platform courses,Beginner,3,2019,7754
Java,"HTML, CSS, and Javascript for Web Developers",Yale University,Advanced,5,2013,36
Java,Process Personal Details using Methods in Java,platform courses,Conversant,2,2019,36
Java,"Using JavaScript, JQuery, and JSON in Django",platform courses,Advanced,4,2019,23
Java,Become a JavaScript Pro with these 7 Skills,University of Washington,Conversant,2,2013,32
Java,Create your first Java project using jGRASP,platform courses,Beginner,3,2017,40
Java,Java Programming: Principles of Software Design,Yale University,Conversant,4,2009,24
Java,Concurrent Programming in Java,Rutgers the State University of New Jersey,Intermediate,5,2010,2
Java,Java Programming: Solving Problems with Software,University of Illinois at Urbana-Champaign,Conversant,3,2019,16
Java,"Programming Foundations with JavaScript, HTML and CSS",University of Geneva,Beginner,2,2018,22
Java,Introduction to Java Programming: Java Fundamental Concepts,Google Cloud,Beginner,2,2015,48
Java,Java Programming: Solving Problems with Software,Google Cloud,Advanced,5,2019,8
Java,Java Primitive Types to Calculate Expenses,platform courses,Advanced,5,2019,8
Java,Create Your First Automation Script Using Selenium and Java,ï¿½cole Polytechnique Fï¿½dï¿½rale de Lausanne,Beginner,3,2013,34
Java,Quick resumeCreator with JavaScript,Peter the Great St. Petersburg Polytechnic University,Intermediate,2,2014,39
Java,Kotlin for Java Developers,University of California San Diego,Intermediate,4,2018,6
Java,Introduction to JavaScript,platform courses,Beginner,3,2014,38
Java,Exploiting and Securing Vulnerabilities in Java Applications,IBM,Intermediate,2,2012,9
Java,Automate an e-commerce web application using Selenium & Java,University of Colorado System,Beginner,3,2020,17
Java,Learn Java and JavaFX by creating a Graphical Calculator,platform courses,Intermediate,2,2020,41
Java,Starting GUI Programming with JavaFX,Wesleyan University,Conversant,3,2013,28
Java,Distributed Programming in Java,Johns Hopkins University,Intermediate,3,2020,4
Java,Blazor and JavaScript Interoperability,Imperial College London,Conversant,4,2020,7
Java,Intermediate Object-Oriented Programming with Java,"University of California, Irvine",Beginner,3,2020,26
Java,JavaScript Arithmetic Operators,Michigan State University,Intermediate,2,2020,44
Health,Global Health: An Interdisciplinary Overview,SAS,Intermediate,5,2019,29
Health,Multiple Regression Analysis in Public Health,Fundaï¿½ï¿½o Instituto de Administraï¿½ï¿½o,Intermediate,2,2020,7
Health,Population Health: Alternative Payment Models,University of California San Diego,Beginner,5,2010,43
Health,Healthcare Consumerism and Implication for Care Delivery,Technion - Israel Institute of Technology,Advanced,4,2009,1
Health,The New Nordic Diet - from Gastronomy to Health,"University of California, Davis",Advanced,3,2014,3
Health,Business Process Management in Healthcare Organizations,University of Amsterdam,Beginner,3,2013,39
Health,Ebola: Essential Knowledge for Health Professionals,Rice University,Intermediate,2,2013,26
Health,Survival Analysis in R for Public Health,University of Colorado System,Conversant,3,2014,27
Health,Introduction to Public Health Engineering in Humanitarian Contexts,IBM,Intermediate,3,2009,25
Health,The Development of Mobile Health Monitoring Systems,platform courses,Beginner,4,2011,8
Health,Career 911: Your Future Job in Medicine and Healthcare,University of Virginia,Conversant,3,2019,6015
Health,Business Application of Machine Learning and Artificial Intelligence in Healthcare,Berklee College of Music,Intermediate,4,2009,46
Health,"Global Health Security, Solidarity and Sustainability through the International Health Regulations",The University of Edinburgh,Conversant,4,2020,46
Health,Positive Psychiatry and Mental Health,Michigan State University,Advanced,2,2016,19
Health,Biohacking Your Brain's Health,Emory University,Conversant,5,2017,4
Health,Mind Control: Managing Your Mental Health During COVID-19,platform courses,Beginner,2,2018,27
Health,Foundations of Public Health Practice: The Public Health Approach,Google Cloud,Conversant,4,2013,8
Health,Healthcare Organizations and the Health System,The Pennsylvania State University,Advanced,3,2019,4898
Health,Sustainable Tourism ï¿½ promoting environmental public health,University of Colorado System,Intermediate,2,2020,46
