course,user_registration_year,id_user,user_profile,region,course_level,age_band,num_of_prev_attempts,studied_credits,qualification,final_result,course_registration_in_days,course_unregistration_in_days,course_present_in_platform_in_days,module_used_by_user_in_days,total_no_of_times_module_opened,activities_engaged_wrt_modules,total_clicks,projects_completed,average_assessment_score,queries,Hrabsence,Consultations,Attedance,Tenants,Recommend_course_priority,Are_you_Happy_with_course,Projects_in_the_course,Pending_projects,Category
Artificial Intelligence,2012,598555,Professional,Hampshire,Intermediate,0-35,0,120,Graduate,Pass,-71,268,339,268,106,722,2487,92,76.75,Data Science,26,10,Highasbence,Byjus,Very Low,0,282,190,
Artificial Intelligence,2014,639028,Professional,Hampshire,Advanced,0-35,0,90,Graduate,Pass,-71,269,340,269,123,888,3391,92,73.58333333,Artificial Intelligence,6,17,Lowasbence,Unacademy,Very High ,0,252,160,
Artificial Intelligence,2014,650469,Student,Singapore,Intermediate,0-35,0,120,Graduate,Pass,-71,269,340,269,142,982,2583,77,81.5,Machine learning,14,21,Lowasbence,Vedantu,Medium,0,240,163,
Artificial Intelligence,2013,617909,Professional,Scotland,Advanced,0-35,0,30,Graduate,Pass,-71,241,312,241,46,212,537,90,80.11111111,Python,16,23,Lowasbence,Embibe,High,1,298,208,
Artificial Intelligence,2014,684687,Professional,Yorkshire Region,Intermediate,35-55,0,60,Post Graduate,Pass,-70,262,332,262,105,483,2085,83,45.6,Data Science,12,15,Lowasbence,Toppr,Low,1,230,147,
Artificial Intelligence,2014,598713,Professional,Hampshire,Intermediate,0-35,0,60,Graduate,Pass,-70,269,339,269,68,303,768,90,75.55555556,Artificial Intelligence,8,15,Lowasbence,Brainly,Very Low,0,259,169,
Artificial Intelligence,2012,575798,Student,Hampshire,Intermediate,0-35,0,90,Graduate,Pass,-70,261,331,261,143,417,1256,100,75.57142857,Data Science,6,25,Lowasbence,Class Plus,Very High ,1,277,177,
Artificial Intelligence,2012,584914,Student, Oxfordshire,Beginner,0-35,0,90,Graduate,Pass,-70,261,331,261,42,93,261,71,72.6,Artificial Intelligence,30,33,Highasbence,EduKart,Medium,1,287,216,
Artificial Intelligence,2012,594052,Student,Scotland,Beginner,0-35,0,90,Graduate,Pass,-70,261,331,261,36,176,386,71,69.8,Artificial Intelligence,21,28,Highasbence,WizIQ,High,1,271,200,
Artificial Intelligence,2012,598989,Student, Oxfordshire,Beginner,0-35,0,60,Graduate,Pass,-70,261,331,261,137,902,2460,100,78.85714286,Python,38,12,Highasbence,Udemy,Low,1,259,159,
Artificial Intelligence,2014,648972,Student,Surrey,Intermediate,0-35,0,60,Graduate,Pass,-70,269,339,269,71,435,1735,92,68.66666667,Python,6,17,Lowasbence,Coursera,Very Low,0,287,195,
Artificial Intelligence,2011,432232,Professional,Singapore,Intermediate,0-35,0,60,Graduate,Pass,-68,240,308,240,32,133,250,92,58.54545455,Python,21,28,Highasbence,Byjus,Very High ,0,250,158,
Artificial Intelligence,2011,437562,Professional,Hampshire,Beginner,0-35,0,60,Graduate,Pass,-68,240,308,240,30,192,354,83,78.3,Python,38,12,Highasbence,Unacademy,Medium,0,260,177,
Artificial Intelligence,2011,485630,Professional,Norfolk,Basic,0-35,1,120,Graduate,Pass,-68,240,308,240,49,258,770,92,83.09090909,Artificial Intelligence,6,31,Lowasbence,Vedantu,High,1,234,142,
Artificial Intelligence,2013,380204,Professional,Hampshire,Beginner,0-35,0,60,Graduate,Pass,-68,234,302,234,70,448,1140,92,85.63636364,Artificial Intelligence,20,48,Lowasbence,Embibe,Low,1,242,150,
Artificial Intelligence,2012,2128304,Professional,Cheshire,Advanced,35-55,2,120,Graduate,Pass,-67,268,335,268,77,338,979,83,87.4,Machine learning,6,17,Lowasbence,Toppr,Very Low,0,236,153,
Artificial Intelligence,2012,2280314,Professional,Hampshire,Basic,0-35,0,60,Graduate,Pass,-67,268,335,268,95,495,1463,75,92.44444444,Python,14,21,Lowasbence,Brainly,Very High ,1,238,163,
Artificial Intelligence,2012,2464683,Professional,Cheshire,Intermediate,35-55,0,90,Post Graduate,Pass,-67,268,335,268,75,722,1768,92,77.63636364,Data Science,21,25,Highasbence,Class Plus,Medium,1,284,192,
Artificial Intelligence,2012,2512392,Professional,Cheshire,Intermediate,35-55,1,60,Graduate,Pass,-67,268,335,268,90,417,1715,83,88.1,Artificial Intelligence,22,13,Highasbence,EduKart,High,0,299,216,
Artificial Intelligence,2014,2248243,Professional,Norfolk,Intermediate,35-55,0,60,Graduate,Pass,-67,262,329,262,50,292,1274,83,61.8,Data Science,32,2,Highasbence,WizIQ,Low,1,218,135,
Artificial Intelligence,2014,594419,Professional,Surrey,Intermediate,0-35,1,60,Graduate,Pass,-67,269,336,269,63,273,1028,90,60.88888889,Artificial Intelligence,30,33,Highasbence,Udemy,Very Low,0,271,181,
Artificial Intelligence,2014,599169,Student,Cheshire,Intermediate,0-35,0,120,Post Graduate,Pass,-67,269,336,269,112,365,953,80,83.375,Machine learning,21,28,Highasbence,Coursera,Very High ,0,283,203,
Artificial Intelligence,2014,633746,Student,Norfolk,Advanced,0-35,0,30,Graduate,Pass,-67,269,336,269,103,532,1831,90,72.77777778,Python,38,12,Highasbence,Byjus,Medium,0,297,207,
Artificial Intelligence,2014,644480,Professional,Buckingham,Intermediate,0-35,0,120,Graduate,Pass,-67,269,336,269,85,302,894,90,67.22222222,Data Science,6,31,Lowasbence,Unacademy,High,1,250,160,
Artificial Intelligence,2014,646173,Student,Scotland,Intermediate,35-55,0,30,Graduate,Pass,-67,269,336,269,81,355,1036,90,82.33333333,Artificial Intelligence,30,14,Highasbence,Vedantu,Low,1,261,171,
Artificial Intelligence,2012,541482,Student, Oxfordshire,Beginner,0-35,1,60,Graduate,Pass,-67,261,328,261,119,539,1676,100,69.85714286,Data Science,6,17,Lowasbence,Embibe,Very Low,1,210,110,
Artificial Intelligence,2012,594963,Professional,Wales,Intermediate,35-55,0,60,Graduate,Pass,-67,261,328,261,161,1085,2948,100,79.42857143,Artificial Intelligence,14,21,Lowasbence,Toppr,Very High ,1,284,184,
Artificial Intelligence,2014,682294,Professional,Singapore,Intermediate,0-35,0,60,Graduate,Pass,-67,262,329,262,117,657,1530,100,84,Machine learning,17.45,8,Lowasbence,Brainly,Medium,1,299,199,
Artificial Intelligence,2014,644480,Professional,Surrey,Advanced,0-35,0,120,Graduate,Pass,-67,269,336,269,114,465,1859,80,74.5,Python,6,31,Lowasbence,Class Plus,High,1,212,132,
Artificial Intelligence,2014,683079,Student,Norfolk,Beginner,35-55,0,30,Graduate,Pass,-67,269,336,269,107,538,2151,80,82.75,Data Science,30,14,Highasbence,EduKart,Low,1,229,149,
Artificial Intelligence,2012,580657,Student,Surrey,Intermediate,0-35,0,60,Graduate,Pass,-67,268,335,268,144,881,3291,92,81.83333333,Artificial Intelligence,22,13,Highasbence,WizIQ,Very Low,0,212,120,
Artificial Intelligence,2012,598966,Student,Cheshire,Beginner,0-35,0,120,Post Graduate,Pass,-67,268,335,268,184,900,3887,92,75.83333333,Data Science,12,42,Lowasbence,Udemy,Very High ,1,276,184,
Artificial Intelligence,2014,639522,Student,Wales,Advanced,0-35,0,90,Graduate,Pass,-67,269,336,269,42,326,1744,92,73.58333333,Artificial Intelligence,32,2,Highasbence,Coursera,Medium,1,209,117,
Artificial Intelligence,2014,643502,Student,Surrey,Intermediate,0-35,0,120,Graduate,Pass,-67,269,336,269,79,445,1774,92,81.08333333,Machine learning,17.45,8,Lowasbence,Byjus,High,0,212,120,
Artificial Intelligence,2013,619363,Professional, Oxfordshire,Beginner,35-55,0,30,Graduate,Pass,-67,241,308,241,57,251,684,90,85.88888889,Python,30,12,Highasbence,Unacademy,Low,1,255,165,
Artificial Intelligence,2013,623903,Professional,Cheshire,Advanced,0-35,0,30,Graduate,Pass,-67,241,308,241,74,262,834,90,82.66666667,Data Science,26,10,Highasbence,Vedantu,Very Low,0,221,131,
Artificial Intelligence,2012,1910175,Professional,Ireland,Beginner,35-55,0,60,Graduate,Pass,-66,268,334,268,64,358,1004,92,83.45454545,Artificial Intelligence,6,27,Lowasbence,Embibe,Very High ,1,268,176,
Artificial Intelligence,2013,339381,Student,Cheshire,Advanced,0-35,0,60,Graduate,Pass,-66,234,300,234,56,274,560,92,90.72727273,Data Science,13,20,Lowasbence,Toppr,Medium,0,202,110,
Artificial Intelligence,2013,383967,Professional,Cheshire,Beginner,0-35,0,90,Graduate,Pass,-66,234,300,234,25,114,269,92,72.09090909,Artificial Intelligence,6,25,Lowasbence,Brainly,High,1,208,116,
Artificial Intelligence,2014,610650,Student,Surrey,Beginner,0-35,0,90,Graduate,Pass,-66,269,335,269,71,189,393,90,85.44444444,Machine learning,22,13,Highasbence,Class Plus,Low,1,267,177,
Artificial Intelligence,2014,626463,Student,Buckingham,Beginner,0-35,0,120,Post Graduate,Pass,-66,269,335,269,25,92,253,80,67.125,Python,12,42,Lowasbence,EduKart,Very Low,1,269,189,
Artificial Intelligence,2014,627471,Professional,Surrey,Beginner,0-35,0,30,Graduate,Pass,-66,269,335,269,102,669,3861,90,84.66666667,Data Science,16,23,Lowasbence,WizIQ,Very High ,0,275,185,
Artificial Intelligence,2014,634119,Professional,Cheshire,Beginner,0-35,0,60,Graduate,Pass,-66,269,335,269,61,278,1192,50,88.2,Artificial Intelligence,38,21,Highasbence,Udemy,Medium,1,263,213,
Artificial Intelligence,2014,645698,Student,Hampshire,Intermediate,0-35,0,30,Graduate,Pass,-66,269,335,269,35,182,913,90,75.22222222,Data Science,8,14,Lowasbence,Coursera,High,1,227,137,
Artificial Intelligence,2012,585134,Student, Oxfordshire,Intermediate,35-55,0,60,Graduate,Pass,-66,261,327,261,49,235,653,100,58.85714286,Artificial Intelligence,4,50,Lowasbence,Byjus,Low,1,231,131,
Artificial Intelligence,2012,596270,Professional,Hampshire,Beginner,0-35,0,60,Graduate,Pass,-66,261,327,261,72,564,1243,86,85.83333333,Machine learning,8,15,Lowasbence,Unacademy,Very Low,0,297,211,
Artificial Intelligence,2012,599146,Student,Singapore,Intermediate,0-35,0,90,Graduate,Pass,-66,261,327,261,173,1040,2309,100,66,Python,12,14,Lowasbence,Vedantu,Very High ,0,272,172,
Artificial Intelligence,2012,600686,Student,Wales,Intermediate,0-35,0,60,Graduate,Pass,-66,261,327,261,82,530,1486,100,87,Data Science,6,27,Lowasbence,Embibe,Medium,0,239,139,
Artificial Intelligence,2014,646344,Professional,Norfolk,Intermediate,0-35,0,120,Graduate,Pass,-66,262,328,262,74,320,674,100,88.28571429,Artificial Intelligence,21,16,Highasbence,Toppr,High,1,246,146,
Artificial Intelligence,2014,650993,Student,Cheshire,Intermediate,0-35,0,60,Post Graduate,Pass,-66,262,328,262,116,521,847,100,57.28571429,Data Science,30,12,Highasbence,Brainly,Low,1,227,127,
Artificial Intelligence,2014,685458,Student,Scotland,Beginner,0-35,0,120,Graduate,Pass,-66,262,328,262,130,559,1075,100,73.57142857,Artificial Intelligence,26,10,Highasbence,Class Plus,Very Low,1,268,168,
Artificial Intelligence,2012,591343,Student,London ,Beginner,0-35,0,150,Graduate,Pass,-66,268,334,268,41,256,1216,92,65.33333333,Machine learning,6,27,Lowasbence,EduKart,Very High ,0,237,145,
Artificial Intelligence,2013,610127,Professional,Cheshire,Intermediate,0-35,0,30,Graduate,Pass,-66,241,307,241,7,39,119,90,81.66666667,Python,30,20,Highasbence,WizIQ,Medium,1,217,127,
Artificial Intelligence,2013,620564,Professional,Cheshire,Intermediate,0-35,0,30,Graduate,Pass,-66,241,307,241,14,96,241,90,59.66666667,Data Science,6,17,Lowasbence,Udemy,High,0,206,116,
Artificial Intelligence,2013,622433,Professional, Oxfordshire,Beginner,0-35,0,30,Graduate,Pass,-66,241,307,241,22,114,381,80,84.875,Artificial Intelligence,14,21,Lowasbence,Coursera,Low,0,215,135,
Artificial Intelligence,2013,623416,Professional,Leicester,Advanced,0-35,0,30,Graduate,Pass,-66,241,307,241,22,104,349,80,60.375,Data Science,21,25,Highasbence,Byjus,Very Low,1,232,152,
Artificial Intelligence,2013,623457,Professional,Buckingham,Intermediate,0-35,0,30,Graduate,Pass,-66,241,307,241,23,113,479,70,84,Artificial Intelligence,22,13,Highasbence,Unacademy,Very High ,0,205,135,
Artificial Intelligence,2013,623804,Student, Oxfordshire,Beginner,0-35,0,30,Graduate,Pass,-66,241,307,241,19,119,285,70,78.71428571,Machine learning,12,42,Lowasbence,Vedantu,Medium,1,253,183,
Artificial Intelligence,2011,494095,Professional,Norfolk,Beginner,0-35,0,60,Graduate,Pass,-65,240,305,240,32,139,328,92,84.63636364,Python,32,2,Highasbence,Embibe,High,1,227,135,
Artificial Intelligence,2014,682051,Professional,London ,Beginner,0-35,0,60,Graduate,Pass,-65,262,327,262,25,168,515,83,80.2,Data Science,12,42,Lowasbence,Toppr,Low,1,282,199,
Artificial Intelligence,2014,682058,Professional, Oxfordshire,Intermediate,0-35,0,60,Graduate,Pass,-65,262,327,262,15,87,418,83,82.2,Artificial Intelligence,16,23,Lowasbence,Brainly,Very Low,1,245,162,
Artificial Intelligence,2014,685829,Student,Yorkshire Region,Intermediate,35-55,0,60,Graduate,Pass,-65,262,327,262,27,222,423,83,72.2,Data Science,38,21,Highasbence,Class Plus,Very High ,1,283,200,
Artificial Intelligence,2014,685830,Professional,Surrey,Beginner,0-35,0,60,Graduate,Pass,-65,262,327,262,45,270,1233,83,65,Artificial Intelligence,8,14,Lowasbence,EduKart,Medium,1,262,179,
Artificial Intelligence,2014,685842,Professional,London ,Beginner,35-55,0,120,Graduate,Pass,-65,262,327,262,174,858,3314,83,59.2,Machine learning,20,19,Lowasbence,WizIQ,High,0,252,169,
Artificial Intelligence,2014,607812,Professional,Scotland,Advanced,35-55,0,60,Graduate,Pass,-65,269,334,269,165,1059,3823,70,84,Python,20,12,Lowasbence,Udemy,Low,1,280,210,
Artificial Intelligence,2012,556539,Student,Cheshire,Intermediate,0-35,0,120,Graduate,Pass,-65,261,326,261,121,788,1681,100,79.57142857,Data Science,17.45,8,Lowasbence,Coursera,Very Low,1,221,121,
Artificial Intelligence,2012,563819,Student,Scotland,Intermediate,0-35,0,90,Post Graduate,Pass,-65,261,326,261,61,220,502,100,70.42857143,Artificial Intelligence,12,15,Lowasbence,Byjus,Very High ,0,231,131,
Artificial Intelligence,2012,574088,Student,Scotland,Beginner,0-35,0,60,Graduate,Pass,-65,261,326,261,83,453,1028,100,59.14285714,Data Science,30,19,Highasbence,Unacademy,Medium,0,272,172,
Artificial Intelligence,2014,678267,Student,Yorkshire Region,Intermediate,0-35,0,60,Graduate,Pass,-65,269,334,269,62,304,1229,60,87.33333333,Artificial Intelligence,26,10,Highasbence,Vedantu,High,0,244,184,
Artificial Intelligence,2014,681416,Professional,Leicester,Intermediate,0-35,0,90,Graduate,Pass,-65,269,334,269,131,766,2876,80,75.25,Machine learning,20,48,Lowasbence,Embibe,Low,0,269,189,
Artificial Intelligence,2012,596646,Student,Wales,Intermediate,0-35,0,120,Graduate,Pass,-65,268,333,268,79,345,1392,92,68,Python,38,21,Highasbence,Toppr,Very Low,1,216,124,
Artificial Intelligence,2012,596982,Student, Oxfordshire,Beginner,0-35,0,120,Graduate,Pass,-65,268,333,268,122,859,3337,92,82.83333333,Data Science,8,14,Lowasbence,Brainly,Very High ,0,240,148,
Artificial Intelligence,2013,613683,Professional, Oxfordshire,Advanced,0-35,0,30,Graduate,Pass,-65,241,306,241,26,114,328,90,82.66666667,Artificial Intelligence,4,50,Lowasbence,Class Plus,Medium,1,238,148,
Artificial Intelligence,2013,615377,Professional,Norfolk,Intermediate,35-55,0,30,Graduate,Pass,-65,241,306,241,38,209,725,90,79.88888889,Data Science,8,15,Lowasbence,EduKart,High,1,232,142,
Artificial Intelligence,2013,622570,Professional,Norfolk,Intermediate,0-35,0,30,Graduate,Pass,-65,241,306,241,38,225,979,90,84.77777778,Artificial Intelligence,12,14,Lowasbence,WizIQ,Low,1,259,169,
Artificial Intelligence,2011,518879,Professional,Wales,Intermediate,35-55,0,60,Post Graduate,Pass,-64,240,304,240,116,664,1798,92,79.18181818,Machine learning,26,10,Highasbence,Udemy,Very Low,0,227,135,
Artificial Intelligence,2011,534360,Student,Wales,Beginner,0-35,0,60,Post Graduate,Pass,-64,240,304,240,16,74,160,83,82.8,Python,20,48,Lowasbence,Coursera,Very High ,1,228,145,
Artificial Intelligence,2013,325080,Professional,London ,Intermediate,0-35,0,120,Graduate,Pass,-64,234,298,234,95,468,1468,92,80.90909091,Data Science,14,21,Lowasbence,Byjus,Medium,0,207,115,
Artificial Intelligence,2013,381533,Professional,Ireland,Intermediate,0-35,0,60,Graduate,Pass,-64,234,298,234,101,502,1798,92,73.54545455,Artificial Intelligence,21,25,Highasbence,Unacademy,High,1,220,128,
Artificial Intelligence,2014,682409,Professional,Norfolk,Intermediate,0-35,0,120,Graduate,Pass,-64,262,326,262,45,289,1252,83,76.4,Data Science,20,15,Lowasbence,Vedantu,Low,1,208,125,
Artificial Intelligence,2014,683664,Professional,Wales,Intermediate,0-35,0,60,Graduate,Pass,-64,262,326,262,67,358,1246,83,78.6,Artificial Intelligence,20,12,Lowasbence,Embibe,Very Low,0,211,128,
Artificial Intelligence,2014,685009,Professional,Yorkshire Region,Intermediate,35-55,0,60,Graduate,Pass,-64,262,326,262,34,257,1143,83,62.8,Machine learning,14,25,Lowasbence,Toppr,Very High ,1,287,204,
Artificial Intelligence,2014,612798,Professional,London ,Beginner,0-35,0,90,Graduate,Pass,-64,269,333,269,86,611,3025,90,78.55555556,Python,12,14,Lowasbence,Brainly,Medium,1,221,131,
Artificial Intelligence,2012,600067,Student,Surrey,Intermediate,0-35,0,60,Graduate,Pass,-64,261,325,261,221,859,2347,100,89,Data Science,38,12,Highasbence,Class Plus,High,0,288,188,
Artificial Intelligence,2014,655039,Student,London ,Intermediate,35-55,0,120,Graduate,Pass,-64,262,326,262,43,197,329,100,66.28571429,Artificial Intelligence,20,48,Lowasbence,EduKart,Low,0,272,172,
Artificial Intelligence,2014,686038,Professional,Scotland,Beginner,0-35,0,60,Graduate,Pass,-64,262,326,262,126,659,1210,100,65.85714286,Data Science,30,20,Highasbence,WizIQ,Very Low,0,299,199,
Artificial Intelligence,2014,682355,Student,Hampshire,Intermediate,0-35,0,90,Graduate,Pass,-64,269,333,269,69,357,1240,80,89,Artificial Intelligence,22,13,Highasbence,Udemy,Very High ,1,281,201,
Artificial Intelligence,2014,684504,Student,Yorkshire Region,Advanced,35-55,0,30,Graduate,Pass,-64,269,333,269,60,247,1195,80,68.75,Machine learning,12,42,Lowasbence,Coursera,Medium,0,293,213,
Artificial Intelligence,2014,640913,Student,Scotland,Advanced,0-35,0,90,Graduate,Pass,-64,269,333,269,24,253,1728,92,79.33333333,Python,20,12,Lowasbence,Byjus,High,1,281,189,
Artificial Intelligence,2014,646460,Student,Scotland,Advanced,0-35,0,60,Graduate,Pass,-64,269,333,269,98,681,3997,92,74.5,Data Science,14,25,Lowasbence,Unacademy,Low,1,256,164,
Artificial Intelligence,2013,620317,Professional,Wales,Intermediate,0-35,0,30,Graduate,Pass,-64,241,305,241,114,491,1593,90,79.55555556,Artificial Intelligence,4,50,Lowasbence,Vedantu,Very Low,0,206,116,
Artificial Intelligence,2012,1440341,Student,Hampshire,Beginner,35-55,0,60,Graduate,Pass,-63,268,331,268,128,647,1663,92,85.36363636,Data Science,26,10,Highasbence,Embibe,Very High ,0,281,189,
Artificial Intelligence,2012,2174835,Professional,Buckingham,Intermediate,35-55,0,60,Graduate,Pass,-63,268,331,268,22,100,211,92,85.72727273,Artificial Intelligence,20,48,Lowasbence,Toppr,Medium,0,293,201,
Artificial Intelligence,2014,684375,Student,Norfolk,Beginner,0-35,0,60,Post Graduate,Pass,-63,262,325,262,65,186,458,83,73.6,Machine learning,22,13,Highasbence,Brainly,High,1,202,119,
Artificial Intelligence,2014,603129,Student,Buckingham,Beginner,0-35,0,60,Graduate,Pass,-63,269,332,269,59,180,511,50,80.6,Python,16,23,Lowasbence,Class Plus,Low,1,270,220,
Artificial Intelligence,2014,645586,Student,Yorkshire Region,Advanced,0-35,0,90,Graduate,Pass,-63,269,332,269,73,336,992,90,89.88888889,Data Science,38,21,Highasbence,EduKart,Very Low,1,217,127,
Artificial Intelligence,2012,591593,Student,Cheshire,Intermediate,0-35,0,60,Post Graduate,Pass,-63,261,324,261,86,224,728,100,72.85714286,Artificial Intelligence,20,19,Lowasbence,WizIQ,Very High ,1,204,104,
Artificial Intelligence,2012,597770,Professional,Ireland,Intermediate,0-35,0,130,Post Graduate,Pass,-63,261,324,261,86,528,1219,100,51,Data Science,20,15,Lowasbence,Udemy,Medium,0,205,105,
Artificial Intelligence,2014,674437,Student, Oxfordshire,Intermediate,0-35,0,60,Post Graduate,Pass,-63,262,325,262,55,146,291,100,55.14285714,Artificial Intelligence,12,15,Lowasbence,Coursera,High,1,267,167,
Artificial Intelligence,2014,675365,Student,Norfolk,Intermediate,0-35,0,60,Graduate,Pass,-63,269,332,269,88,597,2448,80,89.25,Machine learning,30,33,Highasbence,Byjus,Low,0,204,124,
Artificial Intelligence,2012,585305,Student,Leicester,Intermediate,0-35,0,60,Graduate,Pass,-63,268,331,268,38,266,1146,92,76.83333333,Python,38,12,Highasbence,Unacademy,Very Low,0,267,175,
Artificial Intelligence,2012,597627,Student,Surrey,Intermediate,0-35,0,60,Graduate,Pass,-63,268,331,268,130,785,3600,92,80.58333333,Data Science,6,31,Lowasbence,Vedantu,Very High ,0,268,176,
Artificial Intelligence,2012,600224,Student,Surrey,Beginner,0-35,0,120,Post Graduate,Pass,-63,268,331,268,98,761,3517,92,81.58333333,Artificial Intelligence,30,14,Highasbence,Embibe,Medium,1,285,193,
